Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /prompts [seed],12,0,16,16.483183341430657,14.865900011500344,18.15410002018325,34.0,52.36448986088959,0.0,17,17,18,18,18,18,18,18,18,18,18
PUT,PUT /optimize/config,1,0,28.983700001845136,28.983700001845136,28.983700001845136,28.983700001845136,507.0,4.363707488407466,0.0,29,29,29,29,29,29,29,29,29,29,29
,Aggregated,13,0,17,17.444761546077924,14.865900011500344,28.983700001845136,70.38461538461539,56.72819734929706,0.0,17,17,18,18,18,29,29,29,29,29,29
