Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/prompts [hot],387,0,7,9.326377262370974,3.501500003039837,72.93550000758842,4161.0,27.578794962459302,0.0,7,10,12,12,16,19,23,28,73,73,73
GET,GET /v1/prompts/search [hot],296,0,8,10.252015877356186,3.6059999838471413,65.37639995804057,5115.0,21.093858679297036,0.0,8,10,12,13,17,22,46,62,65,65,65
GET,GET /v1/prompts/{project}/{name} [hot],487,0,7,9.077462422335424,3.3352000173181295,44.35510002076626,425.0,34.70509857032992,0.0,7,9,11,12,16,20,24,32,44,44,44
GET,GET /v1/prompts/{project}/{name}/versions [hot],203,0,7,8.614985712143257,3.3693999866954982,33.9129000203684,272.0,14.46639632397736,0.0,7,9,11,12,15,19,21,22,34,34,34
POST,POST /v1/optimize [hot],54,0,14,18.165929622396273,5.1027999725192785,90.70679999422282,656.0,3.848203948250135,0.0,15,19,22,23,28,43,90,91,91,91,91
POST,POST /v1/prompts [seed],12,0,6,6.345275013397138,5.695900006685406,7.4362000450491905,34.0,0.8551564329444744,0.0,6,6,7,7,7,7,7,7,7,7,7
PUT,PUT /v1/optimize/config,1,0,14.638099994044751,14.638099994044751,14.638099994044751,14.638099994044751,507.0,0.07126303607870621,0.0,15,15,15,15,15,15,15,15,15,15,15
,Aggregated,1440,0,7,9.642508749473361,3.3352000173181295,90.70679999422282,2376.9979166666667,102.61877195333693,0.0,7,10,12,13,17,21,26,43,90,91,91
