Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/optimize [hot],1011,0,10,13.849460040169614,4.978500015567988,90.1192000019364,830.0,72.00778418225637,0.0,10,13,16,17,23,39,57,66,89,90,90
POST,POST /v1/prompts [seed],12,0,6,6.5170166684159385,5.666600016411394,7.641800009878352,34.0,0.854691800382865,0.0,7,7,7,7,7,8,8,8,8,8,8
PUT,PUT /v1/optimize/config,1,0,16.47849997971207,16.47849997971207,16.47849997971207,16.47849997971207,507.0,0.07122431669857208,0.0,16,16,16,16,16,16,16,16,16,16,16
,Aggregated,1024,0,10,13.766100391222835,4.978500015567988,90.1192000019364,820.3564453125,72.93370029933781,0.0,10,13,16,17,23,39,57,66,89,90,90
