Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /prompts [hot],710,0,11,13.312123943379307,3.4177000052295625,115.07120000896975,4131.0,50.5299905964974,0.0,11,14,16,17,23,29,46,59,120,120,120
GET,GET /prompts/search [hot],535,0,11,13.877687475994385,3.4456999856047332,102.09890000987798,5115.0,38.07541544947339,0.0,11,14,16,18,23,30,57,65,100,100,100
GET,GET /prompts/{project}/{name} [hot],898,0,11,13.2739191541302,3.186599991749972,107.91130000143312,425.0,63.909762754443186,0.0,11,13,16,18,23,29,54,67,110,110,110
GET,GET /prompts/{project}/{name}/versions [hot],392,0,10,13.203553061597335,3.228000015951693,101.33440000936389,272.0,27.898248329333775,0.0,10,14,16,18,24,30,51,69,100,100,100
POST,POST /optimize [hot],108,0,19,20.97054537093586,5.254599993349984,64.48549998458475,830.0,7.686252090734816,0.0,20,24,28,29,37,41,45,59,64,64,64
POST,POST /prompts [seed],12,0,6,6.397250004132123,5.86409997777082,7.460799999535084,34.0,0.8540280100816462,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,PUT /optimize/config,1,0,14.296499983174726,14.296499983174726,14.296499983174726,14.296499983174726,507.0,0.07116900084013718,0.0,14,14,14,14,14,14,14,14,14,14,14
,Aggregated,2656,0,11,13.6776451054613,3.186599991749972,115.07120000896975,2352.546686746988,189.02486623140436,0.0,11,14,16,18,24,30,48,64,110,120,120
