Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /prompts [hot],921,0,45,43.970881650560806,4.009500000393018,115.76590000186116,4131.0,65.67167846314406,0.0,45,52,57,61,68,75,90,95,120,120,120
GET,GET /prompts/search [hot],780,0,45,43.991208333113136,3.5883999953512102,116.96899999515153,5115.0,55.61770814468226,0.0,45,51,57,60,67,74,85,99,120,120,120
GET,GET /prompts/{project}/{name} [hot],1198,0,45,44.06405517497941,3.245300002163276,122.84259998705238,425.0,85.42309532990943,0.0,45,53,57,60,67,75,90,100,120,120,120
GET,GET /prompts/{project}/{name}/versions [hot],473,0,45,45.40839238940437,3.6751999869011343,124.2389999970328,272.0,33.72714865696758,0.0,45,53,57,61,67,85,110,120,120,120,120
POST,POST /optimize [hot],201,0,72,69.71132437917474,5.507299996679649,147.80840001185425,830.0,14.332255560360428,0.0,72,78,84,86,99,110,130,140,150,150,150
POST,POST /prompts [seed],12,0,6,6.540541665647955,5.521599989151582,8.763299993006513,34.0,0.8556570483797271,0.0,6,6,7,7,8,9,9,9,9,9,9
PUT,PUT /optimize/config,1,0,15.55229999939911,15.55229999939911,15.55229999939911,15.55229999939911,507.0,0.07130475403164392,0.0,16,16,16,16,16,16,16,16,16,16,16
,Aggregated,3586,0,46,45.505646179589974,3.245300002163276,147.80840001185425,2398.187953151143,255.69884795747512,0.0,46,54,59,62,70,80,96,110,130,150,150
