Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /v1/prompts [seed],5,0,10,9.701100003439933,8.770599961280823,10.773800022434443,34.0,0.38353182150694953,0.0,10,10,10,11,11,11,11,11,11,11,11
PUT,PUT /v1/optimize/config,1,0,12984.704600006808,12984.704600006808,12984.704600006808,12984.704600006808,507.0,0.0767063643013899,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
,Aggregated,6,0,10,2172.2016833373345,8.770599961280823,12984.704600006808,112.83333333333333,0.4602381858083394,0.0,10,10,11,11,13000,13000,13000,13000,13000,13000,13000
