Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /optimize [hot],521,0,12,15.613799424365613,8.534499997040257,123.71539999730885,941.0,37.144558369695574,0.0,12,13,15,15,18,47,64,84,120,120,120
POST,POST /prompts [seed],12,0,11,11.221608338625325,10.09710002108477,12.714799988316372,34.0,0.8555368530448118,0.0,11,12,12,12,12,13,13,13,13,13,13
PUT,PUT /optimize/config,1,0,22.143099980894476,22.143099980894476,22.143099980894476,22.143099980894476,507.0,0.07129473775373431,0.0,22,22,22,22,22,22,22,22,22,22,22
,Aggregated,534,0,12,15.527325655690792,8.534499997040257,123.71539999730885,919.8052434456929,38.07138996049412,0.0,12,13,14,15,18,47,64,84,120,120,120
