Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /prompts [hot],663,0,92,95.19135218697845,7.058200018946081,436.1969000019599,4161.0,47.37877143020218,0.0,92,99,100,110,130,190,240,400,440,440,440
GET,GET /prompts/search [hot],508,0,92,95.11648110028331,6.310600001597777,494.8045000201091,5115.0,36.30228640504179,0.0,92,98,100,110,130,170,270,420,490,490,490
GET,GET /prompts/{project}/{name} [hot],869,0,90,92.87426260088853,6.547400000272319,470.9006000193767,425.0,62.09977733460889,0.0,90,98,100,110,130,180,240,360,470,470,470
GET,GET /prompts/{project}/{name}/versions [hot],294,0,90,95.11044829955948,6.418699980713427,441.51209999108687,272.0,21.00959095094938,0.0,91,100,100,110,130,170,260,400,440,440,440
POST,POST /optimize [hot],168,0,160,174.6022767862693,11.04689997737296,558.7517999811098,753.0,12.005480543399647,0.0,160,180,190,200,270,320,540,560,560,560,560
POST,POST /prompts [seed],12,0,13,13.64945000144265,12.431600014679134,15.650700021069497,34.0,0.8575343245285462,0.0,14,14,14,14,15,16,16,16,16,16,16
PUT,PUT /optimize/config,1,0,22.088399971835315,22.088399971835315,22.088399971835315,22.088399971835315,507.0,0.07146119371071219,0.0,22,22,22,22,22,22,22,22,22,22,22
,Aggregated,2515,0,93,99.25260803150522,6.310600001597777,558.7517999811098,2359.393638170974,179.72490218244113,0.0,93,100,110,120,150,200,270,400,540,560,560
