Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/prompts,346,0,44,95.87640838078129,5.104199983179569,638.4205999784172,8805.260115606936,24.63984952336297,0.0,44,100,140,180,250,300,460,620,640,640,640
GET,GET /v1/prompts/search,68,0,690,642.5574014711482,7.4071999988518655,1540.8534000162035,112000.63235294117,4.842513779158041,0.0,690,920,1100,1100,1300,1400,1500,1500,1500,1500,1500
POST,POST /v1/optimize,12,0,34,75.84844166801001,17.613000003620982,476.705499982927,830.0,0.8545612551455365,0.0,42,56,66,66,68,480,480,480,480,480,480
POST,POST /v1/prompts,83,0,48,81.49579518224976,10.423400002764538,540.8481000049505,400.0,5.910715348089961,0.0,48,65,74,81,160,300,440,540,540,540,540
POST,POST /v1/prompts [seed],12,0,7,6.618483329172402,5.46559999929741,8.178599993698299,34.0,0.8545612551455365,0.0,7,7,7,7,8,8,8,8,8,8,8
PUT,PUT /v1/optimize/config,1,0,15.890999988187104,15.890999988187104,15.890999988187104,15.890999988187104,507.0,0.07121343792879471,0.0,16,16,16,16,16,16,16,16,16,16,16
PUT,PUT /v1/prompts/{project}/{name},82,0,53,86.51370609607888,10.980599996400997,491.173099988373,254.0,5.839501910161166,0.0,53,72,96,110,210,300,380,490,490,490,490
,Aggregated,604,0,52,151.87236688699997,5.104199983179569,1540.8534000162035,17760.870860927153,43.01291650899201,0.0,52,97,160,190,390,860,1100,1300,1500,1500,1500
