Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/prompts,83,0,73,96.84102048014616,4.962699982570484,785.807099979138,8946.0,21.67206155653989,0.0,73,99,120,140,180,230,750,790,790,790,790
GET,GET /v1/prompts/search,25,0,230,446.76574000157416,33.33169998950325,1158.7750999897253,135428.96,6.527729384499967,0.0,230,580,860,980,1100,1100,1200,1200,1200,1200,1200
POST,POST /v1/optimize,5,0,120,109.51395999873057,66.55089999549091,152.93040001415648,830.0,1.3055458768999935,0.0,120,140,140,150,150,150,150,150,150,150,150
POST,POST /v1/prompts,21,0,98,178.42530475796335,13.365399994654581,808.7272000266239,400.0,5.483292682979973,0.0,98,120,200,200,440,760,810,810,810,810,810
POST,POST /v1/prompts [seed],12,0,7,7.167775002017152,5.915100016864017,8.650500007206574,34.0,3.133310104559984,0.0,7,8,8,8,8,9,9,9,9,9,9
PUT,PUT /v1/optimize/config,1,0,17.801000009058043,17.801000009058043,17.801000009058043,17.801000009058043,507.0,0.26110917537999867,0.0,18,18,18,18,18,18,18,18,18,18,18
PUT,PUT /v1/prompts/{project}/{name},17,0,61,110.89386470677495,19.043500011321157,408.41679999721237,254.0,4.4388559814599775,0.0,61,78,81,84,400,410,410,410,410,410,410
,Aggregated,164,0,70,155.42963048689515,4.962699982570484,1158.7750999897253,25280.64024390244,42.82190476231978,0.0,73,110,150,180,410,810,1000,1100,1200,1200,1200
