Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/prompts,293,0,11,20.904233788935557,5.818600009661168,110.93650001566857,9363.235494880546,21.001497666789014,0.0,11,17,27,36,55,63,76,110,110,110,110
GET,GET /v1/prompts/search,82,0,12,31.18209390249387,6.816200009780005,86.88519999850541,14382.682926829268,5.877552248043342,0.0,14,41,56,62,71,79,86,87,87,87,87
POST,POST /v1/optimize,4,0,11,1783.047599994461,10.568900004727766,7098.804699984612,941.0,0.2867098657582118,0.0,12,12,7100,7100,7100,7100,7100,7100,7100,7100,7100
POST,POST /v1/prompts,37,0,33,39.127505404836924,24.955000000772998,108.66590001387522,400.0,2.652066258263459,0.0,33,41,42,47,59,93,110,110,110,110,110
POST,POST /v1/prompts [seed],12,0,23,24.107475001073908,20.79290000256151,30.97600000910461,425.1666666666667,0.8601295972746354,0.0,24,25,25,25,27,31,31,31,31,31,31
PUT,PUT /v1/optimize/config,1,0,34.99559999909252,34.99559999909252,34.99559999909252,34.99559999909252,507.0,0.07167746643955294,0.0,35,35,35,35,35,35,35,35,35,35,35
PUT,PUT /v1/prompts/{project}/{name},37,0,40,39.47022161997125,25.377700017997995,60.84809999447316,254.0,2.652066258263459,0.0,40,40,43,45,51,59,61,61,61,61,61
,Aggregated,466,0,14,40.87223991431404,5.818600009661168,7098.804699984612,8490.083690987125,33.40169936083167,0.0,15,31,38,41,59,67,85,110,7100,7100,7100
