Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /v1/prompts,478,0,28,37.76543954032703,5.971399979898706,179.41630000132136,9162.882845188284,33.974074652676016,0.0,29,46,57,66,86,100,120,140,180,180,180
GET,GET /v1/prompts/search,131,0,120,131.13877404448291,6.1138000164646655,494.2831000080332,39278.86259541985,9.3108865679928,0.0,120,180,210,220,290,330,350,380,490,490,490
POST,POST /v1/optimize,14,0,23,46.351171435422394,10.84529998479411,140.56249998975545,941.0,0.99505657978549,0.0,46,56,76,85,87,140,140,140,140,140,140
POST,POST /v1/prompts,83,0,44,55.541806026075754,24.128399993060157,174.25209999782965,400.0,5.899264008728262,0.0,44,59,71,79,100,110,140,170,170,170,170
POST,POST /v1/prompts [seed],12,0,11,11.336458332759017,10.302500013494864,12.675400008447468,34.0,0.8529056398161343,0.0,11,11,12,12,12,13,13,13,13,13,13
PUT,PUT /v1/optimize/config,1,0,21.527300006709993,21.527300006709993,21.527300006709993,21.527300006709993,507.0,0.07107546998467786,0.0,22,22,22,22,22,22,22,22,22,22,22
PUT,PUT /v1/prompts/{project}/{name},83,0,60,68.34966747240298,25.31600001384504,171.13380000228062,254.0,5.899264008728262,0.0,60,78,92,96,110,140,160,170,170,170,170
,Aggregated,802,0,39,57.75627556181178,5.971399979898706,494.2831000080332,11962.294264339153,57.00252692771164,0.0,39,59,76,87,130,180,270,320,490,490,490
